state,date,division,index
Kuala Lumpur,2023-10-01,10,130.8
Kuala Lumpur,2023-11-01,10,130.8
Kuala Lumpur,2023-12-01,10,130.8
Kuala Lumpur,2024-01-01,10,130.8
Kuala Lumpur,2024-02-01,10,130.8
Kuala Lumpur,2024-03-01,10,130.8
Kuala Lumpur,2024-04-01,10,131.3
Kuala Lumpur,2024-05-01,10,131.3
Kuala Lumpur,2024-06-01,10,131.3
Kuala Lumpur,2024-07-01,10,132
Kuala Lumpur,2024-08-01,10,132
Labuan,2016-08-01,10,126.3
Labuan,2016-09-01,10,126.3
Labuan,2016-10-01,10,126.3
Labuan,2016-11-01,10,126.3
Labuan,2016-12-01,10,126.3
Labuan,2017-01-01,10,126.3
Labuan,2017-02-01,10,126.3
Labuan,2017-03-01,10,126.3
Labuan,2017-04-01,10,126.3
Labuan,2017-05-01,10,126.3
Labuan,2017-06-01,10,126.3
Labuan,2017-07-01,10,126.3
Labuan,2017-08-01,10,126.3
Labuan,2017-09-01,10,126.3
Labuan,2017-10-01,10,126.3
Labuan,2017-11-01,10,126.3
Labuan,2017-12-01,10,126.3
Labuan,2018-01-01,10,129.4
Labuan,2018-02-01,10,129.4
Labuan,2018-03-01,10,129.4
Labuan,2018-04-01,10,129.4
Labuan,2018-05-01,10,129.4
Labuan,2018-06-01,10,129.4
Labuan,2018-07-01,10,129.4
Labuan,2018-08-01,10,129.4
Labuan,2018-09-01,10,129.4
Labuan,2018-10-01,10,129.4
Labuan,2018-11-01,10,129.4
Labuan,2018-12-01,10,129.4
Labuan,2019-01-01,10,129.4
Labuan,2019-02-01,10,129.4
Labuan,2019-03-01,10,129.4
Labuan,2019-04-01,10,130.2
Labuan,2019-05-01,10,130.2
Labuan,2019-06-01,10,130.2
Labuan,2019-07-01,10,130.2
Labuan,2019-08-01,10,130.2
Labuan,2019-09-01,10,130.2
Labuan,2019-10-01,10,130.2
Labuan,2019-11-01,10,130.2
Labuan,2019-12-01,10,130.2
Labuan,2020-01-01,10,130.2
Labuan,2020-02-01,10,130.2
Labuan,2020-03-01,10,130.2
Labuan,2020-04-01,10,130.2
Labuan,2020-05-01,10,130.2
Labuan,2020-06-01,10,130.2
Labuan,2020-07-01,10,130.2
Labuan,2020-08-01,10,130.2
Labuan,2020-09-01,10,130.2
Labuan,2020-10-01,10,130.2
Labuan,2020-11-01,10,130.2
Labuan,2020-12-01,10,130.2
Labuan,2021-01-01,10,130.2
Labuan,2021-02-01,10,130.2
Labuan,2021-03-01,10,130.2
Labuan,2021-04-01,10,130.2
Labuan,2021-05-01,10,130.2
Labuan,2021-06-01,10,130.2
Labuan,2021-07-01,10,130.2
Labuan,2021-08-01,10,130.2
Labuan,2021-09-01,10,130.2
Labuan,2021-10-01,10,130.2
Labuan,2021-11-01,10,130.2
Labuan,2021-12-01,10,130.2
Labuan,2022-01-01,10,130.2
Labuan,2022-02-01,10,130.2
Labuan,2022-03-01,10,130.2
Labuan,2022-04-01,10,130.2
Labuan,2022-05-01,10,130.2
Labuan,2022-06-01,10,130.2
Labuan,2022-07-01,10,130.2
Labuan,2022-08-01,10,130.2
Labuan,2022-09-01,10,130.2
Labuan,2022-10-01,10,130.2
Labuan,2022-11-01,10,130.2
Labuan,2022-12-01,10,130.2
Labuan,2023-01-01,10,130.2
Labuan,2023-02-01,10,130.2
Labuan,2023-03-01,10,132.1
Labuan,2023-04-01,10,132.1
Labuan,2023-05-01,10,132.1
Labuan,2023-06-01,10,133.2
Labuan,2023-07-01,10,133.2
Labuan,2023-08-01,10,133.2
Labuan,2023-09-01,10,133.2
Labuan,2023-10-01,10,133.2
Labuan,2023-11-01,10,133.2
Labuan,2023-12-01,10,133.2
Labuan,2024-01-01,10,133.2
Labuan,2024-02-01,10,133.2
Labuan,2024-03-01,10,133.2
Labuan,2024-04-01,10,133.2
Labuan,2024-05-01,10,133.2
Labuan,2024-06-01,10,133.2
Labuan,2024-07-01,10,133.2
Labuan,2024-08-01,10,133.2
Putrajaya,2016-08-01,10,117
Putrajaya,2016-09-01,10,117
Putrajaya,2016-10-01,10,117
Putrajaya,2016-11-01,10,117
Putrajaya,2016-12-01,10,117
Putrajaya,2017-01-01,10,118.9
Putrajaya,2017-02-01,10,118.9
Putrajaya,2017-03-01,10,119
Putrajaya,2017-04-01,10,119
Putrajaya,2017-05-01,10,119
Putrajaya,2017-06-01,10,119
Putrajaya,2017-07-01,10,119
Putrajaya,2017-08-01,10,119
Putrajaya,2017-09-01,10,119
Putrajaya,2017-10-01,10,119
Putrajaya,2017-11-01,10,119
Putrajaya,2017-12-01,10,119
Putrajaya,2018-01-01,10,119
Putrajaya,2018-02-01,10,119
Putrajaya,2018-03-01,10,119
Putrajaya,2018-04-01,10,119.1
Putrajaya,2018-05-01,10,119.1
Putrajaya,2018-06-01,10,118.8
Putrajaya,2018-07-01,10,118.9
Putrajaya,2018-08-01,10,118.9
Putrajaya,2018-09-01,10,118.9
Putrajaya,2018-10-01,10,118.9
Putrajaya,2018-11-01,10,119.2
Putrajaya,2018-12-01,10,119.2
Putrajaya,2019-01-01,10,125
Putrajaya,2019-02-01,10,125.8
Putrajaya,2019-03-01,10,125.7
Putrajaya,2019-04-01,10,125.7
Putrajaya,2019-05-01,10,125.7
Putrajaya,2019-06-01,10,125.7
Putrajaya,2019-07-01,10,125.7
Putrajaya,2019-08-01,10,125.8
Putrajaya,2019-09-01,10,126.1
Putrajaya,2019-10-01,10,126.1
Putrajaya,2019-11-01,10,126.1
Putrajaya,2019-12-01,10,126.1
Putrajaya,2020-01-01,10,126.1
Putrajaya,2020-02-01,10,126.1
Putrajaya,2020-03-01,10,126.1
Putrajaya,2020-04-01,10,126.1
Putrajaya,2020-05-01,10,97.2
Putrajaya,2020-06-01,10,97.2
Putrajaya,2020-07-01,10,126.8
Putrajaya,2020-08-01,10,126.7
Putrajaya,2020-09-01,10,126.7
Putrajaya,2020-10-01,10,126.7
Putrajaya,2020-11-01,10,126.7
Putrajaya,2020-12-01,10,126.7
Putrajaya,2021-01-01,10,126.7
Putrajaya,2021-02-01,10,126.7
Putrajaya,2021-03-01,10,126.7
Putrajaya,2021-04-01,10,126.7
Putrajaya,2021-05-01,10,126.7
Putrajaya,2021-06-01,10,126.7
Putrajaya,2021-07-01,10,126.7
Putrajaya,2021-08-01,10,126.7
Putrajaya,2021-09-01,10,126.7
Putrajaya,2021-10-01,10,126.7
Putrajaya,2021-11-01,10,126.7
Putrajaya,2021-12-01,10,126.7
Putrajaya,2022-01-01,10,126.7
Putrajaya,2022-02-01,10,125.9
Putrajaya,2022-03-01,10,125.9
Putrajaya,2022-04-01,10,130.5
Putrajaya,2022-05-01,10,130.5
Putrajaya,2022-06-01,10,130.5
Putrajaya,2022-07-01,10,130.5
Putrajaya,2022-08-01,10,130.5
Putrajaya,2022-09-01,10,130.5
Putrajaya,2022-10-01,10,130.5
Putrajaya,2022-11-01,10,130.5
Putrajaya,2022-12-01,10,130.5
Putrajaya,2023-01-01,10,130.5
Putrajaya,2023-02-01,10,130.5
Putrajaya,2023-03-01,10,130.5
Putrajaya,2023-04-01,10,130.5
Putrajaya,2023-05-01,10,130.5
Putrajaya,2023-06-01,10,130.5
Putrajaya,2023-07-01,10,130.5
Putrajaya,2023-08-01,10,130.5
Putrajaya,2023-09-01,10,130.5
Putrajaya,2023-10-01,10,130.5
Putrajaya,2023-11-01,10,130.5
Putrajaya,2023-12-01,10,130.5
Putrajaya,2024-01-01,10,130.5
Putrajaya,2024-02-01,10,130.5
Putrajaya,2024-03-01,10,130.5
Putrajaya,2024-04-01,10,130.5
Putrajaya,2024-05-01,10,130.5
Putrajaya,2024-06-01,10,130.5
Putrajaya,2024-07-01,10,130.5
Putrajaya,2024-08-01,10,130.5
Johor,2016-08-01,11,124.3
Johor,2016-09-01,11,124.3
Johor,2016-10-01,11,124.4
Johor,2016-11-01,11,125.2
Johor,2016-12-01,11,125.6
Johor,2017-01-01,11,126
Johor,2017-02-01,11,126.2
Johor,2017-03-01,11,126.5
Johor,2017-04-01,11,126.9
Johor,2017-05-01,11,126.9
Johor,2017-06-01,11,127
Johor,2017-07-01,11,127.2
Johor,2017-08-01,11,127.6
Johor,2017-09-01,11,128
Johor,2017-10-01,11,128
Johor,2017-11-01,11,128.3
Johor,2017-12-01,11,128.3
Johor,2018-01-01,11,128.8
Johor,2018-02-01,11,128.8
Johor,2018-03-01,11,129.1
Johor,2018-04-01,11,130.1
Johor,2018-05-01,11,130.3
Johor,2018-06-01,11,130.1
Johor,2018-07-01,11,130
Johor,2018-08-01,11,131
Johor,2018-09-01,11,131.5
Johor,2018-10-01,11,131.7
Johor,2018-11-01,11,131.9
Johor,2018-12-01,11,131.9
Johor,2019-01-01,11,132.1
Johor,2019-02-01,11,132.4
Johor,2019-03-01,11,132.6
Johor,2019-04-01,11,132.8
Johor,2019-05-01,11,132.8
Johor,2019-06-01,11,133
Johor,2019-07-01,11,133.1
Johor,2019-08-01,11,133.3
Johor,2019-09-01,11,133.4
Johor,2019-10-01,11,133.5
Johor,2019-11-01,11,133.6
Johor,2019-12-01,11,133.7
Johor,2020-01-01,11,134.3
Johor,2020-02-01,11,134.5
Johor,2020-03-01,11,134.4
Johor,2020-04-01,11,134.5
Johor,2020-05-01,11,134.4
Johor,2020-06-01,11,134
Johor,2020-07-01,11,133.9
Johor,2020-08-01,11,134.2
Johor,2020-09-01,11,134.2
Johor,2020-10-01,11,134.2
Johor,2020-11-01,11,134
Johor,2020-12-01,11,134
Johor,2021-01-01,11,134
Johor,2021-02-01,11,134
Johor,2021-03-01,11,134
Johor,2021-04-01,11,134
Johor,2021-05-01,11,134.4
Johor,2021-06-01,11,134.4
Johor,2021-07-01,11,134.4
Johor,2021-08-01,11,134.5
Johor,2021-09-01,11,134.5
Johor,2021-10-01,11,134.5
Johor,2021-11-01,11,134.1
Johor,2021-12-01,11,134.3
Johor,2022-01-01,11,134.8
Johor,2022-02-01,11,135
Johor,2022-03-01,11,136.7
Johor,2022-04-01,11,137.6
Johor,2022-05-01,11,138.7
Johor,2022-06-01,11,140.6
Johor,2022-07-01,11,142.2
Johor,2022-08-01,11,143.4
Johor,2022-09-01,11,144.1
Johor,2022-10-01,11,144.4
Johor,2022-11-01,11,145.7
Johor,2022-12-01,11,146.2
Johor,2023-01-01,11,146.8
Johor,2023-02-01,11,147.6
Johor,2023-03-01,11,147.8
Johor,2023-04-01,11,148.1
Johor,2023-05-01,11,148.4
Johor,2023-06-01,11,148.7
Johor,2023-07-01,11,149.3
Johor,2023-08-01,11,149.8
Johor,2023-09-01,11,149.8
Johor,2023-10-01,11,150.3
Johor,2023-11-01,11,150.7
Johor,2023-12-01,11,150.9
Johor,2024-01-01,11,151
Johor,2024-02-01,11,151.1
Johor,2024-03-01,11,152.5
Johor,2024-04-01,11,152.7
Johor,2024-05-01,11,151.7
Johor,2024-06-01,11,152.6
Johor,2024-07-01,11,152.3
Johor,2024-08-01,11,152.4
Kedah,2016-08-01,11,122.4
Kedah,2016-09-01,11,122.6
Kedah,2016-10-01,11,122.9
Kedah,2016-11-01,11,122.9
Kedah,2016-12-01,11,123.4
Kedah,2017-01-01,11,123.1
Kedah,2017-02-01,11,123.3
Kedah,2017-03-01,11,124.2
Kedah,2017-04-01,11,124.3
Kedah,2017-05-01,11,124.3
Kedah,2017-06-01,11,124
Kedah,2017-07-01,11,124.8
Kedah,2017-08-01,11,124.8
Kedah,2017-09-01,11,124.7
Kedah,2017-10-01,11,125.2
Kedah,2017-11-01,11,125.5
Kedah,2017-12-01,11,126.2
Kedah,2018-01-01,11,121.7
Kedah,2018-02-01,11,121.9
Kedah,2018-03-01,11,122.1
Kedah,2018-04-01,11,126.6
Kedah,2018-05-01,11,126.9
Kedah,2018-06-01,11,126.7
Kedah,2018-07-01,11,126.3
Kedah,2018-08-01,11,126.4
Kedah,2018-09-01,11,126.8
Kedah,2018-10-01,11,127
Kedah,2018-11-01,11,127
Kedah,2018-12-01,11,127.7
Kedah,2019-01-01,11,127.6
Kedah,2019-02-01,11,127.8
Kedah,2019-03-01,11,128.3
Kedah,2019-04-01,11,128.6
Kedah,2019-05-01,11,127.5
Kedah,2019-06-01,11,127.7
Kedah,2019-07-01,11,127.8
Kedah,2019-08-01,11,128.1
Kedah,2019-09-01,11,128.2
Kedah,2019-10-01,11,128.7
Kedah,2019-11-01,11,129
Kedah,2019-12-01,11,129.2
Kedah,2020-01-01,11,129.4
Kedah,2020-02-01,11,129.5
Kedah,2020-03-01,11,129.1
Kedah,2020-04-01,11,128.8
Kedah,2020-05-01,11,128.6
Kedah,2020-06-01,11,127.2
Kedah,2020-07-01,11,127.8
Kedah,2020-08-01,11,127.8
Kedah,2020-09-01,11,127.9
Kedah,2020-10-01,11,128.1
Kedah,2020-11-01,11,127.4
Kedah,2020-12-01,11,127.3
Kedah,2021-01-01,11,127.8
Kedah,2021-02-01,11,127.7
Kedah,2021-03-01,11,127.7
Kedah,2021-04-01,11,127.8
Kedah,2021-05-01,11,127.6
Kedah,2021-06-01,11,127.6
Kedah,2021-07-01,11,127.8
Kedah,2021-08-01,11,127.8
Kedah,2021-09-01,11,127.8
Kedah,2021-10-01,11,128
Kedah,2021-11-01,11,128.2
Kedah,2021-12-01,11,129.3
Kedah,2022-01-01,11,130.9
Kedah,2022-02-01,11,131.8
Kedah,2022-03-01,11,131.9
Kedah,2022-04-01,11,132.3
Kedah,2022-05-01,11,132.5
Kedah,2022-06-01,11,133.7
Kedah,2022-07-01,11,134.5
Kedah,2022-08-01,11,135
Kedah,2022-09-01,11,135
Kedah,2022-10-01,11,136
Kedah,2022-11-01,11,136.1
Kedah,2022-12-01,11,136.2
Kedah,2023-01-01,11,136.8
Kedah,2023-02-01,11,136.8
Kedah,2023-03-01,11,137.1
Kedah,2023-04-01,11,136.8
Kedah,2023-05-01,11,137.1
Kedah,2023-06-01,11,138
Kedah,2023-07-01,11,138.2
Kedah,2023-08-01,11,138.6
Kedah,2023-09-01,11,138.7
Kedah,2023-10-01,11,138.9
Kedah,2023-11-01,11,139.4
Kedah,2023-12-01,11,139.5
Kedah,2024-01-01,11,140.7
Kedah,2024-02-01,11,141.5
Kedah,2024-03-01,11,141.4
Kedah,2024-04-01,11,142.5
Kedah,2024-05-01,11,143.6
Kedah,2024-06-01,11,144.8
Kedah,2024-07-01,11,146
Kedah,2024-08-01,11,146.1
Kelantan,2016-08-01,11,114.821127247191
Kelantan,2016-09-01,11,114.799511235955
Kelantan,2016-10-01,11,114.800914044944
Kelantan,2016-11-01,11,114.916135674157
Kelantan,2016-12-01,11,114.928760955056
Kelantan,2017-01-01,11,115.656308707865
Kelantan,2017-02-01,11,115.92851741573
Kelantan,2017-03-01,11,115.896444101124
Kelantan,2017-04-01,11,116.050753089888
Kelantan,2017-05-01,11,116.271567977528
Kelantan,2017-06-01,11,116.260664325843
Kelantan,2017-07-01,11,116.339540449438
Kelantan,2017-08-01,11,116.581333707865
Kelantan,2017-09-01,11,116.568580898876
Kelantan,2017-10-01,11,116.573745786517
Kelantan,2017-11-01,11,116.795517134831
Kelantan,2017-12-01,11,116.92795505618
Kelantan,2018-01-01,11,117.150003227848
Kelantan,2018-02-01,11,117.258024746835
Kelantan,2018-03-01,11,117.339262848101
Kelantan,2018-04-01,11,117.444176898734
Kelantan,2018-05-01,11,117.612720063291
Kelantan,2018-06-01,11,117.006393797468
Kelantan,2018-07-01,11,117.357759683544
Kelantan,2018-08-01,11,117.36427056962
Kelantan,2018-09-01,11,117.429083481013
Kelantan,2018-10-01,11,118.137290316456
Kelantan,2018-11-01,11,118.218676392405
Kelantan,2018-12-01,11,118.250638924051
Kelantan,2019-01-01,11,118
Kelantan,2019-02-01,11,118.3
Kelantan,2019-03-01,11,118.5
Kelantan,2019-04-01,11,118.6
Kelantan,2019-05-01,11,118.6
Kelantan,2019-06-01,11,118.8
Kelantan,2019-07-01,11,118.9
Kelantan,2019-08-01,11,118.9
Kelantan,2019-09-01,11,118.8
Kelantan,2019-10-01,11,118.9
Kelantan,2019-11-01,11,118.9
Kelantan,2019-12-01,11,119
Kelantan,2020-01-01,11,119.3
Kelantan,2020-02-01,11,119.3
Kelantan,2020-03-01,11,119.4
Kelantan,2020-04-01,11,119.4
Kelantan,2020-05-01,11,119.4
Kelantan,2020-06-01,11,119.8
Kelantan,2020-07-01,11,119.4
Kelantan,2020-08-01,11,119.5
Kelantan,2020-09-01,11,119.6
Kelantan,2020-10-01,11,119.7
Kelantan,2020-11-01,11,119.8
Kelantan,2020-12-01,11,119.9
Kelantan,2021-01-01,11,120
Kelantan,2021-02-01,11,119.9
Kelantan,2021-03-01,11,120.2
Kelantan,2021-04-01,11,120.6
Kelantan,2021-05-01,11,120.6
Kelantan,2021-06-01,11,120.6
Kelantan,2021-07-01,11,120.6
Kelantan,2021-08-01,11,120.6
Kelantan,2021-09-01,11,120.9
Kelantan,2021-10-01,11,120.8
Kelantan,2021-11-01,11,121.1
Kelantan,2021-12-01,11,122.1
Kelantan,2022-01-01,11,122.9
Kelantan,2022-02-01,11,123.4
Kelantan,2022-03-01,11,123.6
Kelantan,2022-04-01,11,123.6
Kelantan,2022-05-01,11,123.7
Kelantan,2022-06-01,11,124.2
Kelantan,2022-07-01,11,125
Kelantan,2022-08-01,11,125.5
Kelantan,2022-09-01,11,125.7
Kelantan,2022-10-01,11,126.2
Kelantan,2022-11-01,11,126.5
Kelantan,2022-12-01,11,126.6
Kelantan,2023-01-01,11,127.2
Kelantan,2023-02-01,11,127.2
Kelantan,2023-03-01,11,127.6
Kelantan,2023-04-01,11,127.7
Kelantan,2023-05-01,11,127.8
Kelantan,2023-06-01,11,128
Kelantan,2023-07-01,11,128.4
Kelantan,2023-08-01,11,128.7
Kelantan,2023-09-01,11,129
Kelantan,2023-10-01,11,129.4
Kelantan,2023-11-01,11,129.6
Kelantan,2023-12-01,11,129.6
Kelantan,2024-01-01,11,129.6
Kelantan,2024-02-01,11,130.3
Kelantan,2024-03-01,11,130.5
Kelantan,2024-04-01,11,130.6
Kelantan,2024-05-01,11,130.8
Kelantan,2024-06-01,11,130.8
Kelantan,2024-07-01,11,131.3
Kelantan,2024-08-01,11,131.7
Melaka,2016-08-01,11,118.6
Melaka,2016-09-01,11,118.9
Melaka,2016-10-01,11,119.1
Melaka,2016-11-01,11,119.1
Melaka,2016-12-01,11,121.8
Melaka,2017-01-01,11,121.9
Melaka,2017-02-01,11,122.7
Melaka,2017-03-01,11,122.9
Melaka,2017-04-01,11,123.2
Melaka,2017-05-01,11,123.5
Melaka,2017-06-01,11,122.7
Melaka,2017-07-01,11,123.7
Melaka,2017-08-01,11,124.3
Melaka,2017-09-01,11,125.3
Melaka,2017-10-01,11,125.4
Melaka,2017-11-01,11,124.7
Melaka,2017-12-01,11,128.4
Melaka,2018-01-01,11,126.4
Melaka,2018-02-01,11,126.4
Melaka,2018-03-01,11,126.6
Melaka,2018-04-01,11,126
Melaka,2018-05-01,11,126.1
Melaka,2018-06-01,11,124.3
Melaka,2018-07-01,11,125.2
Melaka,2018-08-01,11,125.6
Melaka,2018-09-01,11,126.1
Melaka,2018-10-01,11,125.8
Melaka,2018-11-01,11,126.2
Melaka,2018-12-01,11,128.3
Melaka,2019-01-01,11,126.3
Melaka,2019-02-01,11,126.3
Melaka,2019-03-01,11,126.4
Melaka,2019-04-01,11,126.4
Melaka,2019-05-01,11,126.4
Melaka,2019-06-01,11,126.4
Melaka,2019-07-01,11,126.4
Melaka,2019-08-01,11,126.4
Melaka,2019-09-01,11,126.9
Melaka,2019-10-01,11,127
Melaka,2019-11-01,11,126.9
Melaka,2019-12-01,11,127.4
Melaka,2020-01-01,11,127.6
Melaka,2020-02-01,11,127.1
Melaka,2020-03-01,11,127.3
Melaka,2020-04-01,11,127.3
Melaka,2020-05-01,11,127.3
Melaka,2020-06-01,11,125.1
Melaka,2020-07-01,11,125.8
Melaka,2020-08-01,11,125.8
Melaka,2020-09-01,11,126
Melaka,2020-10-01,11,126
Melaka,2020-11-01,11,125.8
Melaka,2020-12-01,11,124.8
Melaka,2021-01-01,11,124.7
Melaka,2021-02-01,11,125.3
Melaka,2021-03-01,11,125.3
Melaka,2021-04-01,11,126
Melaka,2021-05-01,11,126.2
Melaka,2021-06-01,11,126.2
Melaka,2021-07-01,11,126.2
Melaka,2021-08-01,11,126.2
Melaka,2021-09-01,11,125.7
Melaka,2021-10-01,11,126.6
Melaka,2021-11-01,11,128.3
Melaka,2021-12-01,11,129.4
Melaka,2022-01-01,11,130.1
Melaka,2022-02-01,11,130.3
Melaka,2022-03-01,11,130.5
Melaka,2022-04-01,11,130.9
Melaka,2022-05-01,11,131.7
Melaka,2022-06-01,11,133
Melaka,2022-07-01,11,133.6
Melaka,2022-08-01,11,133.6
Melaka,2022-09-01,11,133.8
Melaka,2022-10-01,11,135.1
Melaka,2022-11-01,11,135.4
Melaka,2022-12-01,11,136.1
Melaka,2023-01-01,11,137.2
Melaka,2023-02-01,11,137.4
Melaka,2023-03-01,11,137.5
Melaka,2023-04-01,11,137.4
Melaka,2023-05-01,11,137.4
Melaka,2023-06-01,11,136.8
Melaka,2023-07-01,11,137.1
Melaka,2023-08-01,11,137.2
Melaka,2023-09-01,11,137.5
Melaka,2023-10-01,11,137.7
Melaka,2023-11-01,11,137.7
Melaka,2023-12-01,11,137.9
Melaka,2024-01-01,11,138.1
Melaka,2024-02-01,11,137.6
Melaka,2024-03-01,11,135.7
Melaka,2024-04-01,11,137.4
Melaka,2024-05-01,11,138.4
Melaka,2024-06-01,11,138.4
Melaka,2024-07-01,11,138.4
Melaka,2024-08-01,11,138.4
Negeri Sembilan,2016-08-01,11,119.2
Negeri Sembilan,2016-09-01,11,120.2
Negeri Sembilan,2016-10-01,11,120.2
Negeri Sembilan,2016-11-01,11,120.1
Negeri Sembilan,2016-12-01,11,120.4
Negeri Sembilan,2017-01-01,11,120.7
Negeri Sembilan,2017-02-01,11,121.6
Negeri Sembilan,2017-03-01,11,122.2
Negeri Sembilan,2017-04-01,11,122.8
Negeri Sembilan,2017-05-01,11,123.6
Negeri Sembilan,2017-06-01,11,123.8
Negeri Sembilan,2017-07-01,11,124
Negeri Sembilan,2017-08-01,11,124.1
Negeri Sembilan,2017-09-01,11,124.7
Negeri Sembilan,2017-10-01,11,124.7
Negeri Sembilan,2017-11-01,11,124.8
Negeri Sembilan,2017-12-01,11,124.3
Negeri Sembilan,2018-01-01,11,123.5
Negeri Sembilan,2018-02-01,11,123.9
Negeri Sembilan,2018-03-01,11,124.1
Negeri Sembilan,2018-04-01,11,124.1
Negeri Sembilan,2018-05-01,11,124.2
Negeri Sembilan,2018-06-01,11,124.3
Negeri Sembilan,2018-07-01,11,124.3
Negeri Sembilan,2018-08-01,11,122.9
Negeri Sembilan,2018-09-01,11,124.6
Negeri Sembilan,2018-10-01,11,124.2
Negeri Sembilan,2018-11-01,11,124.2
Negeri Sembilan,2018-12-01,11,124.4
Negeri Sembilan,2019-01-01,11,125
Negeri Sembilan,2019-02-01,11,125.2
Negeri Sembilan,2019-03-01,11,125.2
Negeri Sembilan,2019-04-01,11,125.8
Negeri Sembilan,2019-05-01,11,125
Negeri Sembilan,2019-06-01,11,125.1
Negeri Sembilan,2019-07-01,11,125.3
Negeri Sembilan,2019-08-01,11,125.4
Negeri Sembilan,2019-09-01,11,125.4
Negeri Sembilan,2019-10-01,11,125.6
Negeri Sembilan,2019-11-01,11,125.8
Negeri Sembilan,2019-12-01,11,126.3
Negeri Sembilan,2020-01-01,11,126.7
Negeri Sembilan,2020-02-01,11,126.8
Negeri Sembilan,2020-03-01,11,126.5
Negeri Sembilan,2020-04-01,11,126.5
Negeri Sembilan,2020-05-01,11,126.5
Negeri Sembilan,2020-06-01,11,123.5
Negeri Sembilan,2020-07-01,11,123.5
Negeri Sembilan,2020-08-01,11,123.9
Negeri Sembilan,2020-09-01,11,123.9
Negeri Sembilan,2020-10-01,11,123.9
Negeri Sembilan,2020-11-01,11,123.7
Negeri Sembilan,2020-12-01,11,123.8
Negeri Sembilan,2021-01-01,11,124.7
Negeri Sembilan,2021-02-01,11,123.9
Negeri Sembilan,2021-03-01,11,123.9
Negeri Sembilan,2021-04-01,11,124.2
Negeri Sembilan,2021-05-01,11,124.8
Negeri Sembilan,2021-06-01,11,125.2
Negeri Sembilan,2021-07-01,11,125.3
Negeri Sembilan,2021-08-01,11,125.3
Negeri Sembilan,2021-09-01,11,125.3
Negeri Sembilan,2021-10-01,11,125.6
Negeri Sembilan,2021-11-01,11,125.4
Negeri Sembilan,2021-12-01,11,126
Negeri Sembilan,2022-01-01,11,126.6
Negeri Sembilan,2022-02-01,11,127.6
Negeri Sembilan,2022-03-01,11,127.7
Negeri Sembilan,2022-04-01,11,127.7
Negeri Sembilan,2022-05-01,11,129.1
Negeri Sembilan,2022-06-01,11,129.7
Negeri Sembilan,2022-07-01,11,130.6
Negeri Sembilan,2022-08-01,11,131.4
Negeri Sembilan,2022-09-01,11,131.4
Negeri Sembilan,2022-10-01,11,131.5
Negeri Sembilan,2022-11-01,11,131.8
Negeri Sembilan,2022-12-01,11,131.8
Negeri Sembilan,2023-01-01,11,132
Negeri Sembilan,2023-02-01,11,132.6
Negeri Sembilan,2023-03-01,11,132.6
Negeri Sembilan,2023-04-01,11,132.6
Negeri Sembilan,2023-05-01,11,133.1
Negeri Sembilan,2023-06-01,11,133.1
Negeri Sembilan,2023-07-01,11,133.3
Negeri Sembilan,2023-08-01,11,132.7
Negeri Sembilan,2023-09-01,11,132.9
Negeri Sembilan,2023-10-01,11,133.4
Negeri Sembilan,2023-11-01,11,134.3
Negeri Sembilan,2023-12-01,11,134.5
Negeri Sembilan,2024-01-01,11,134.5
Negeri Sembilan,2024-02-01,11,135.2
Negeri Sembilan,2024-03-01,11,135.2
Negeri Sembilan,2024-04-01,11,136.5
Negeri Sembilan,2024-05-01,11,136.7
Negeri Sembilan,2024-06-01,11,136.5
Negeri Sembilan,2024-07-01,11,136.9
Negeri Sembilan,2024-08-01,11,137.9
Pahang,2016-08-01,11,117.2
Pahang,2016-09-01,11,117.3
Pahang,2016-10-01,11,117.4
Pahang,2016-11-01,11,117.3
Pahang,2016-12-01,11,117.8
Pahang,2017-01-01,11,117.9
Pahang,2017-02-01,11,118.5
Pahang,2017-03-01,11,118.8
Pahang,2017-04-01,11,119.1
Pahang,2017-05-01,11,119.5
Pahang,2017-06-01,11,119.4
Pahang,2017-07-01,11,119.7
Pahang,2017-08-01,11,119.8
Pahang,2017-09-01,11,120
Pahang,2017-10-01,11,120.1
Pahang,2017-11-01,11,120
Pahang,2017-12-01,11,120.1
Pahang,2018-01-01,11,120.2
Pahang,2018-02-01,11,120.3
Pahang,2018-03-01,11,120.4
Pahang,2018-04-01,11,120.4
Pahang,2018-05-01,11,120.6
Pahang,2018-06-01,11,120.6
Pahang,2018-07-01,11,120.6
Pahang,2018-08-01,11,120.6
Pahang,2018-09-01,11,120.7
Pahang,2018-10-01,11,121
Pahang,2018-11-01,11,120.9
Pahang,2018-12-01,11,121.2
Pahang,2019-01-01,11,121.1
Pahang,2019-02-01,11,121.1
Pahang,2019-03-01,11,121.2
Pahang,2019-04-01,11,121.2
Pahang,2019-05-01,11,121
Pahang,2019-06-01,11,121
Pahang,2019-07-01,11,120.3
Pahang,2019-08-01,11,120
Pahang,2019-09-01,11,120.2
Pahang,2019-10-01,11,120.4
Pahang,2019-11-01,11,120.5
Pahang,2019-12-01,11,120.5
Pahang,2020-01-01,11,120.6
Pahang,2020-02-01,11,120.7
Pahang,2020-03-01,11,120.9
Pahang,2020-04-01,11,120.9
Pahang,2020-05-01,11,120.6
Pahang,2020-06-01,11,120.4
Pahang,2020-07-01,11,120.5
Pahang,2020-08-01,11,120.5
